scene_a,scene_b,same_family,same_expected,same_majority,mid_raw,final_raw,final_minus_mid,mid_centered,final_centered
scene_translate_v01,scene_lift_and_relocate_v05,False,True,True,0.9905449038,0.9833856653,-0.0071592386,-0.2787551390,0.2227660122
scene_translate_v02,scene_translate_v03,True,True,True,0.9964529029,0.9878750697,-0.0085778332,0.2933134917,0.4338257722
scene_translate_v02,scene_translate_v04,True,True,True,0.9941753323,0.9894621085,-0.0047132238,-0.1381540476,0.5281022965
scene_translate_v02,scene_translate_v05,True,True,True,0.9931124237,0.9862035819,-0.0069088418,-0.1929943094,0.3917197863
scene_translate_v02,scene_rotate_v01,False,True,True,0.9954899142,0.9808073849,-0.0146825293,0.2353105209,-0.1506252861
scene_translate_v02,scene_rotate_v02,False,True,True,0.9930728396,0.9659661516,-0.0271066880,0.1283066053,-0.6069454931
scene_translate_v02,scene_rotate_v03,False,True,True,0.9924644468,0.9632596783,-0.0292047685,0.1858610818,-0.5639474814
scene_translate_v02,scene_rotate_v04,False,True,True,0.9973783541,0.9777007522,-0.0196776019,0.4462107065,-0.4941182792
scene_translate_v02,scene_rotate_v05,False,True,True,0.9955384593,0.9745171762,-0.0210212831,0.1875690858,-0.4476648055
scene_translate_v02,scene_lift_and_relocate_v01,False,True,True,0.9901728839,0.9636568418,-0.0265160420,0.1089001912,-0.0297149305
scene_translate_v02,scene_lift_and_relocate_v02,False,True,True,0.9976544547,0.9942166381,-0.0034378166,0.5235271339,0.7926251575
scene_translate_v02,scene_lift_and_relocate_v03,False,True,True,0.9940256329,0.9862550193,-0.0077706136,0.2639217425,0.3561692464
scene_translate_v02,scene_lift_and_relocate_v04,False,True,True,0.9945991388,0.9930855765,-0.0015135623,-0.1743445542,0.7249483390
scene_translate_v02,scene_lift_and_relocate_v05,False,True,True,0.9938259714,0.9880156976,-0.0058102738,-0.0998805612,0.4426911041
scene_translate_v03,scene_translate_v04,True,True,True,0.9934726170,0.9943874160,0.0009147991,-0.3200459345,0.3022218010
scene_translate_v03,scene_translate_v05,True,True,True,0.9917444147,0.9951147828,0.0033703681,-0.4738629721,0.6016445881
scene_translate_v03,scene_rotate_v01,False,True,True,0.9970170978,0.9936209166,-0.0033961813,0.4876735378,0.1044834255
scene_translate_v03,scene_rotate_v02,False,True,True,0.9965406343,0.9827145651,-0.0138260692,0.5973365241,-0.5223681231
scene_translate_v03,scene_rotate_v03,False,True,True,0.9958825340,0.9790034186,-0.0168791153,0.6000019331,-0.5938576740
scene_translate_v03,scene_rotate_v04,False,True,True,0.9980483218,0.9917586017,-0.0062897201,0.5775341797,-0.2721529824
scene_translate_v03,scene_rotate_v05,False,True,True,0.9970969573,0.9899687025,-0.0071282548,0.4613149930,-0.1909851603
scene_translate_v03,scene_lift_and_relocate_v01,False,True,True,0.9940545783,0.9679513108,-0.0261032675,0.5324116447,-0.3547206468
scene_translate_v03,scene_lift_and_relocate_v02,False,True,True,0.9978967204,0.9948085491,-0.0030881714,0.5629090745,0.5135853369
scene_translate_v03,scene_lift_and_relocate_v03,False,True,True,0.9963947010,0.9909910952,-0.0054036059,0.5831464407,0.0884617864
scene_translate_v03,scene_lift_and_relocate_v04,False,True,True,0.9944495323,0.9899597226,-0.0044898097,-0.2523268548,0.2362706025
scene_translate_v03,scene_lift_and_relocate_v05,False,True,True,0.9949481932,0.9949363577,-0.0000118355,0.0831082402,0.4292291424
scene_translate_v04,scene_translate_v05,True,True,True,0.9984200151,0.9939059946,-0.0045140206,0.7457521479,0.4748734064
scene_translate_v04,scene_rotate_v01,False,True,True,0.9917070978,0.9956241460,0.0039170482,-0.4231389800,0.3083651817
scene_translate_v04,scene_rotate_v02,False,True,True,0.9889527164,0.9847331436,-0.0042195728,-0.4582517073,-0.4792831489
scene_translate_v04,scene_rotate_v03,False,True,True,0.9877432356,0.9819306259,-0.0058126097,-0.4369207032,-0.4971390529
scene_translate_v04,scene_rotate_v04,False,True,True,0.9936442014,0.9935686849,-0.0000755165,-0.3676414349,-0.1228080914
scene_translate_v04,scene_rotate_v05,False,True,True,0.9928279737,0.9910757579,-0.0017522158,-0.3244904864,-0.1821984576
scene_translate_v04,scene_lift_and_relocate_v01,False,True,True,0.9849543632,0.9715407913,-0.0134135719,-0.4847823495,-0.2739594843
scene_translate_v04,scene_lift_and_relocate_v02,False,True,True,0.9936918579,0.9949351439,0.0012432860,-0.3028451252,0.4913198236
scene_translate_v04,scene_lift_and_relocate_v03,False,True,True,0.9890477254,0.9916489614,0.0026012361,-0.4397711233,0.0603731631
scene_translate_v04,scene_lift_and_relocate_v04,False,True,True,0.9962112532,0.9935227941,-0.0026884591,0.2005759369,0.5108623033
scene_translate_v04,scene_lift_and_relocate_v05,False,True,True,0.9937858868,0.9947158713,0.0009299845,-0.1398710453,0.3308893742
scene_translate_v05,scene_rotate_v01,False,True,True,0.9899510290,0.9917362433,0.0017852143,-0.5418174681,0.2005236123
scene_translate_v05,scene_rotate_v02,False,True,True,0.9868364380,0.9762922638,-0.0105441742,-0.5851689371,-0.6633373940
scene_translate_v05,scene_rotate_v03,False,True,True,0.9849747812,0.9714055582,-0.0135692231,-0.6190932966,-0.7633431537
scene_translate_v05,scene_rotate_v04,False,True,True,0.9927358205,0.9891672446,-0.0035685758,-0.3781466226,-0.1688227276
scene_translate_v05,scene_rotate_v05,False,True,True,0.9908059874,0.9850426534,-0.0057633340,-0.5081905488,-0.3401777726
scene_translate_v05,scene_lift_and_relocate_v01,False,True,True,0.9823217524,0.9544603556,-0.0278613967,-0.6230262222,-0.7151769634
scene_translate_v05,scene_lift_and_relocate_v02,False,True,True,0.9920056281,0.9926137342,0.0006081061,-0.4553272859,0.4500967375
scene_translate_v05,scene_lift_and_relocate_v03,False,True,True,0.9867393035,0.9831880973,-0.0035512062,-0.5909189055,-0.3286219915
scene_translate_v05,scene_lift_and_relocate_v04,False,True,True,0.9962709232,0.9925969322,-0.0036739910,0.3191078232,0.5352798094
scene_translate_v05,scene_lift_and_relocate_v05,False,True,True,0.9919403417,0.9887378770,-0.0032024647,-0.3152207301,0.0367566257
scene_rotate_v01,scene_rotate_v02,True,True,True,0.9969469512,0.9913410121,-0.0056059391,0.6617938306,0.0968904379
scene_rotate_v01,scene_rotate_v03,True,True,True,0.9963434000,0.9882311856,-0.0081122145,0.6482449230,-0.0331589111
scene_rotate_v01,scene_rotate_v04,True,True,True,0.9968819309,0.9971767156,0.0002947846,0.4394043449,0.4131105680
scene_rotate_v01,scene_rotate_v05,True,True,True,0.9968636625,0.9958903010,-0.0009733615,0.4974861869,0.3826932877
scene_rotate_v01,scene_lift_and_relocate_v01,False,True,True,0.9947134729,0.9731342075,-0.0215792654,0.5998092418,-0.2666933237
scene_rotate_v01,scene_lift_and_relocate_v02,False,True,True,0.9964102304,0.9904784725,-0.0059317579,0.3720071107,-0.0972847223
scene_rotate_v01,scene_lift_and_relocate_v03,False,True,True,0.9959384462,0.9916291814,-0.0043092648,0.5459859442,-0.0504696636
scene_rotate_v01,scene_lift_and_relocate_v04,False,True,True,0.9924826586,0.9876323793,-0.0048502792,-0.4253068656,-0.1224830477
scene_rotate_v01,scene_lift_and_relocate_v05,False,True,True,0.9958408569,0.9943842748,-0.0014565820,0.3459164497,0.2046928753
scene_rotate_v02,scene_rotate_v03,True,True,True,0.9982845487,0.9969893076,-0.0012952411,0.8559708018,0.8206711767
scene_rotate_v02,scene_rotate_v04,True,True,True,0.9960867215,0.9951343353,-0.0009523862,0.5275334367,0.5318858666
scene_rotate_v02,scene_rotate_v05,True,True,True,0.9960034106,0.9956184066,-0.0003850040,0.5384907015,0.6203699654
scene_rotate_v02,scene_lift_and_relocate_v01,False,True,True,0.9960335527,0.9840645655,-0.0119689873,0.7305611075,0.4964205484
scene_rotate_v02,scene_lift_and_relocate_v02,False,True,True,0.9958320112,0.9804365516,-0.0153954596,0.4975198719,-0.4978948861
scene_rotate_v02,scene_lift_and_relocate_v03,False,True,True,0.9964633728,0.9902152732,-0.0062480997,0.6777652278,0.2262724490
scene_rotate_v02,scene_lift_and_relocate_v04,False,True,True,0.9911813015,0.9748396936,-0.0163416079,-0.2473141327,-0.6329831404
scene_rotate_v02,scene_lift_and_relocate_v05,False,True,True,0.9951640320,0.9872940597,-0.0078699723,0.4438465977,-0.1028511620
scene_rotate_v03,scene_rotate_v04,True,True,True,0.9954651826,0.9925331444,-0.0029320383,0.5494987740,0.3933212463
scene_rotate_v03,scene_rotate_v05,True,True,True,0.9957811445,0.9926239984,-0.0031571461,0.5896879168,0.4620772641
scene_rotate_v03,scene_lift_and_relocate_v01,False,True,True,0.9967967507,0.9869717128,-0.0098250380,0.7891963176,0.6200107242
scene_rotate_v03,scene_lift_and_relocate_v02,False,True,True,0.9952945513,0.9772382333,-0.0180563179,0.5303775709,-0.5192219112
scene_rotate_v03,scene_lift_and_relocate_v03,False,True,True,0.9964956290,0.9885793471,-0.0079162819,0.7234130232,0.2294202036
scene_rotate_v03,scene_lift_and_relocate_v04,False,True,True,0.9903821745,0.9735078665,-0.0168743080,-0.1855375771,-0.5224611224
scene_rotate_v03,scene_lift_and_relocate_v05,False,True,True,0.9944430407,0.9846457671,-0.0097972736,0.4582554647,-0.1377102510
scene_rotate_v04,scene_rotate_v05,True,True,True,0.9976190593,0.9966187015,-0.0010003578,0.5370707784,0.4629466824
scene_rotate_v04,scene_lift_and_relocate_v01,False,True,True,0.9931703328,0.9780142291,-0.0151561036,0.4297039521,0.0233174010
scene_rotate_v04,scene_lift_and_relocate_v02,False,True,True,0.9985760402,0.9890385376,-0.0095375027,0.6853160730,-0.3833635305
scene_rotate_v04,scene_lift_and_relocate_v03,False,True,True,0.9968578924,0.9917290844,-0.0051288080,0.6463077468,-0.1166110217
scene_rotate_v04,scene_lift_and_relocate_v04,False,True,True,0.9951767083,0.9860289536,-0.0091477548,-0.1675563916,-0.3892610860
scene_rotate_v04,scene_lift_and_relocate_v05,False,True,True,0.9946526530,0.9924159302,-0.0022367228,-0.0264038586,-0.1738218728
scene_rotate_v05,scene_lift_and_relocate_v01,False,True,True,0.9943949646,0.9789040690,-0.0154908956,0.5690697909,0.1860596824
scene_rotate_v05,scene_lift_and_relocate_v02,False,True,True,0.9977125375,0.9860309267,-0.0116816109,0.5699819289,-0.3983676762
scene_rotate_v05,scene_lift_and_relocate_v03,False,True,True,0.9965399923,0.9920666517,-0.0044733406,0.6098564777,0.1597919884
scene_rotate_v05,scene_lift_and_relocate_v04,False,True,True,0.9941203879,0.9817702636,-0.0123501243,-0.2026875359,-0.4965661265
scene_rotate_v05,scene_lift_and_relocate_v05,False,True,True,0.9956607548,0.9920487413,-0.0036120136,0.2736535890,0.0570793962
scene_lift_and_relocate_v01,scene_lift_and_relocate_v02,True,True,True,0.9931197959,0.9723354990,-0.0207842969,0.4283259714,-0.0498936772
scene_lift_and_relocate_v01,scene_lift_and_relocate_v03,True,True,True,0.9947283493,0.9865454601,-0.0081828892,0.6376708722,0.6002077172
scene_lift_and_relocate_v01,scene_lift_and_relocate_v04,True,True,True,0.9881319276,0.9645631565,-0.0235687711,-0.2145726872,-0.2529414067
scene_lift_and_relocate_v01,scene_lift_and_relocate_v05,True,True,True,0.9931413265,0.9807633432,-0.0123779833,0.4505895338,0.3126325606
scene_lift_and_relocate_v02,scene_lift_and_relocate_v03,True,True,True,0.9967530604,0.9930565721,-0.0036964883,0.6320157374,0.3928589442
scene_lift_and_relocate_v02,scene_lift_and_relocate_v04,True,True,True,0.9950091981,0.9950240199,0.0000148218,-0.1529213146,0.6671997234
scene_lift_and_relocate_v02,scene_lift_and_relocate_v05,True,True,True,0.9952733942,0.9951718124,-0.0001015818,0.1284373601,0.5450534128
scene_lift_and_relocate_v03,scene_lift_and_relocate_v04,True,True,True,0.9915599709,0.9865916358,-0.0049683351,-0.1828938379,0.0297874718
scene_lift_and_relocate_v03,scene_lift_and_relocate_v05,True,True,True,0.9938507921,0.9963616038,0.0025108117,0.2947291379,0.6388165268
scene_lift_and_relocate_v04,scene_lift_and_relocate_v05,True,True,True,0.9945483884,0.9884492871,-0.0060991013,-0.0963167991,0.1072015098
